latitude,longitude,moisture,elevation_m,yield_t_ha
-30.271054,149.879318,10.4,257.4036,4.68709168
-30.271073,149.879319,10.4,257.37312,4.52269282
-30.271092,149.879319,10.4,257.43408,4.63700062
-30.271111,149.879319,10.4,257.34264,4.41977905
-30.27113,149.879319,10.4,257.34264,4.36097118
-30.271149,149.87932,10.4,257.31216,4.35462871
-30.271168,149.87932,10.4,257.34264,4.24519318
-30.271187,149.87932,10.4,257.34264,4.24859974
-30.271205,149.879321,10.4,257.34264,4.26715538
-30.271224,149.879321,10.4,257.4036,4.20023564
-30.271244,149.879321,10.4,257.37312,4.1020459
-30.271263,149.879321,10.4,257.34264,4.11112524
-30.271282,149.879322,10.4,257.34264,4.22069737
-30.2713,149.879322,10.4,257.4036,4.27468787
-30.271319,149.879322,10.4,257.37312,4.18270982
-30.271338,149.879323,10.4,257.37312,4.21946474
-30.271357,149.879323,10.4,257.4036,4.32114588
-30.271376,149.879323,10.4,257.4036,4.31502753
-30.271395,149.879323,10.4,257.37312,4.3536202
-30.271414,149.879323,10.4,257.37312,4.37567315
-30.271434,149.879324,10.4,257.37312,4.33266114
-30.271452,149.879324,10.4,257.37312,4.608811
-30.271471,149.879324,10.4,257.4036,4.23544886
-30.27149,149.879324,10.4,257.37312,4.45507722
-30.27151,149.879325,10.4,257.37312,4.34174048
-30.271528,149.879325,10.4,257.37312,4.44205612
-30.271547,149.879326,10.4,257.37312,4.44763659
-30.271566,149.879326,10.4,257.4036,4.45507722
-30.271589,149.879326,10.4,257.4036,3.7417258
-30.271604,149.879326,10.4,257.4036,5.41491849
-30.271627,149.879327,10.4,257.37312,3.78063726
-30.271646,149.879327,10.4,257.4036,4.49696438
-30.271665,149.879327,10.4,257.37312,4.52085508
-30.271684,149.879327,10.4,257.37312,4.54107028
-30.271703,149.879328,10.4,257.4036,4.66826046
-30.271722,149.879328,10.4,257.4036,4.58150069
-30.271741,149.879328,10.4,257.4036,4.61090463
-30.27176,149.879329,10.4,257.4036,4.63295758
-30.271779,149.879329,10.4,257.37312,4.64398406
-30.271798,149.879329,10.4,257.37312,4.68759691
-30.271817,149.879329,10.4,257.43408,4.66341486
-30.271836,149.87933,10.4,257.4036,4.56863647
-30.271855,149.87933,10.4,257.37312,4.58900856
-30.271874,149.87933,10.4,257.4036,4.34541445
-30.271893,149.879331,10.4,257.4036,4.50716163
-30.271913,149.879331,10.4,257.37312,4.30860623
-30.271932,149.879331,10.4,257.37312,4.44205612
-30.27195,149.879331,10.4,257.37312,4.4874807
-30.27197,149.879331,10.4,257.37312,4.33810874
-30.271988,149.879332,10.4,257.37312,4.69332047
-30.272008,149.879332,10.4,257.37312,4.28688437
-30.272026,149.879332,10.4,257.37312,4.52018273
-30.272046,149.879333,10.5,257.34264,4.4294007
-30.272064,149.879333,10.5,257.37312,4.55601568
-30.272083,149.879333,10.5,257.4036,4.56530608
-30.272102,149.879334,10.5,257.37312,4.53416643
-30.272121,149.879334,10.5,257.37312,4.71372034
-30.27214,149.879334,10.5,257.37312,4.44182018
-30.27216,149.879334,10.5,257.37312,4.53600212
-30.272178,149.879334,10.5,257.4036,4.51764518
-30.272198,149.879335,10.5,257.37312,4.49561684
-30.272216,149.879335,10.5,257.37312,4.47542419
-30.272236,149.879335,10.5,257.37312,4.4076346
-30.272255,149.879336,10.5,257.37312,4.50956364
-30.272274,149.879336,10.5,257.4036,4.49284091
-30.272293,149.879336,10.5,257.37312,4.44054599
-30.272312,149.879336,10.5,257.4036,4.45156016
-30.272331,149.879337,10.7,257.37312,4.48007599
-30.27235,149.879337,10.7,257.37312,4.52403421
-30.272369,149.879337,10.7,257.37312,4.578982
-30.272388,149.879338,10.7,257.34264,4.70898041
-30.272407,149.879338,10.7,257.34264,4.76459829
-30.272426,149.879338,10.7,257.34264,4.69097082
-30.272445,149.879338,10.7,257.34264,4.76946765
-30.272464,149.879339,10.7,257.34264,4.77313084
-30.272483,149.879339,10.7,257.31216,4.8778482
-30.272502,149.879339,10.7,257.28168,4.7310042
-30.27252,149.879339,10.7,257.34264,4.87611214
-30.27254,149.87934,10.7,257.31216,4.49879657
-30.272559,149.87934,10.7,257.31216,4.72207236
-30.272578,149.87934,10.7,257.28168,4.45872177
-30.272597,149.879341,10.7,257.22072,4.47560603
-30.272616,149.879341,10.7,257.31216,4.67278244
-30.272635,149.879341,10.7,257.28168,4.54398071
-30.272653,149.879341,10.7,257.28168,4.65758022
-30.272673,149.879342,10.7,257.28168,4.38897041
-30.272692,149.879342,10.7,257.2512,4.39970139
-30.272711,149.879342,10.7,257.28168,4.62823149
-30.27273,149.879343,10.7,257.28168,4.52220262
-30.272749,149.879343,10.7,257.31216,4.58662108
-30.272768,149.879343,10.7,257.31216,4.61628395
-30.272786,149.879343,10.7,257.31216,4.70893464
-30.272806,149.879344,10.7,257.31216,4.51774215
-30.272825,149.879344,10.7,257.28168,4.63942456
-30.272844,149.879344,10.7,257.31216,4.64858252
-30.272863,149.879344,10.7,257.28168,4.64491934
-30.272882,149.879345,10.7,257.31216,4.63759297
-30.272901,149.879345,10.7,257.28168,4.69600291
-30.27292,149.879345,10.7,257.28168,4.63942456
-30.272939,149.879345,10.7,257.28168,4.62110863
-30.272962,149.879346,10.7,257.31216,3.85737144
-30.272977,149.879346,10.7,257.28168,5.84934659
-30.273,149.879346,10.3,257.2512,3.77373336
-30.273015,149.879347,10.3,257.2512,5.77032823
-30.273038,149.879347,10.3,257.28168,3.85305531
-30.273057,149.879347,10.3,257.31216,4.6872419
-30.273076,149.879347,10.3,257.28168,4.65836606
-30.273095,149.879348,10.3,257.31216,4.7263488
-30.273114,149.879348,10.3,257.28168,4.66572525
-30.273133,149.879348,10.3,257.28168,4.65284667
-30.273152,149.879349,10.3,257.28168,4.6344487
-30.273171,149.879349,10.3,257.28168,4.61605073
-30.27319,149.879349,10.3,257.2512,4.6537217
-30.273209,149.879349,10.3,257.2512,4.53564722
-30.273228,149.87935,10.3,257.2512,4.55717722
-30.273247,149.87935,10.3,257.28168,4.57364565
-30.273266,149.87935,10.3,257.2512,4.49646392
-30.273285,149.87935,10.3,257.28168,4.48542514
-30.273304,149.879351,10.3,257.2512,4.47806595
-30.273323,149.879351,10.3,257.2512,4.48542514
-30.273342,149.879351,10.3,257.22072,4.48542514
-30.273361,149.879352,10.3,257.2512,4.59240593
-30.27338,149.879352,10.4,257.22072,4.4657227
-30.273399,149.879352,10.4,257.22072,4.441832
-30.273418,149.879353,10.4,257.22072,4.42713003
-30.273436,149.879353,10.4,257.2512,4.59505407
-30.273456,149.879353,10.4,257.22072,4.2744689
-30.273475,149.879353,10.4,257.22072,4.42529229
-30.273494,149.879354,10.4,257.19024,4.41426581
-30.273513,149.879354,10.4,257.22072,4.50066256
-30.273532,149.879354,10.4,257.19024,4.32176593
-30.273551,149.879354,10.4,257.19024,4.40299281
-30.27357,149.879355,10.4,257.19024,4.49781434
-30.273589,149.879355,10.4,257.19024,4.16982423
-30.273608,149.879355,10.4,257.19024,4.28929909
-30.273627,149.879356,10.4,257.19024,4.26540839
-30.273647,149.879356,10.4,257.15976,4.25070642
-30.273665,149.879356,10.4,257.19024,4.29324352
-30.273684,149.879356,10.4,257.15976,4.24151769
-30.273703,149.879357,10.4,257.15976,4.3443634
-30.273723,149.879357,10.4,257.15976,4.14710079
-30.273741,149.879357,10.4,257.12928,4.31184509
-30.27376,149.879357,10.5,257.15976,4.31260701
-30.27378,149.879358,10.5,257.12928,4.21536741
-30.273799,149.879358,10.5,257.12928,4.27166206
-30.273817,149.879358,10.5,257.12928,4.34419439
-30.273837,149.879358,10.5,257.0988,4.31204735
-30.273856,149.879359,10.5,257.12928,4.1740287
-30.273877,149.879359,10.5,257.0988,4.03675499
-30.273897,149.879359,10.5,257.0988,4.02990723
-30.273918,149.879359,10.5,257.0988,4.01449976
-30.273938,149.87936,10.5,257.06832,4.0549249
-30.273958,149.87936,10.5,257.0988,4.04799932
-30.273978,149.87936,10.5,257.0988,4.03761096
-30.273999,149.879361,10.5,257.06832,3.95800574
-30.274019,149.879361,10.5,257.06832,3.96489241
-30.274039,149.879361,10.5,257.06832,3.88781619
-30.27406,149.879362,10.5,257.06832,3.91295058
-30.27408,149.879362,10.5,257.06832,3.90602501
-30.2741,149.879362,10.5,257.03784,3.90256222
-30.27412,149.879362,10.5,257.06832,4.03671471
-30.274145,149.879363,10.5,257.03784,3.16857939
-30.274161,149.879363,10.3,257.03784,4.81982768
-30.274182,149.879363,10.3,257.03784,3.7972184
-30.274202,149.879364,10.3,257.03784,3.91587051
-30.274223,149.879364,10.3,257.03784,3.7972184
-30.274247,149.879364,10.3,257.03784,3.26493884
-30.274263,149.879365,10.3,257.00736,4.90613415
-30.274284,149.879365,10.3,257.00736,3.73126834
-30.274308,149.879365,10.3,257.00736,3.25330431
-30.274325,149.879365,10.3,257.00736,4.6605839
-30.274349,149.879366,10.3,256.97688,3.22276368
-30.274369,149.879366,10.3,256.97688,3.82972566
-30.274389,149.879366,10.3,256.97688,3.87550071
-30.27441,149.879367,10.3,256.97688,3.69340263
-30.27443,149.879367,10.3,256.97688,3.76439008
-30.274447,149.879367,10.3,256.97688,4.57481911
-30.274471,149.879368,10.3,256.97688,3.17913421
-30.274491,149.879368,10.3,256.97688,3.75752702
-30.274512,149.879368,10.3,256.97688,3.81584356
-30.274532,149.879368,10.3,256.91592,3.79012657
-30.274553,149.879369,10.3,256.9464,3.80899999
-30.274573,149.879369,10,256.91592,3.82346063
-30.274593,149.87937,10,256.91592,3.85646264
-30.274614,149.87937,10,256.91592,3.76054922
-30.274634,149.87937,10,256.91592,3.84775731
-30.274655,149.87937,10,256.91592,3.84079304
-30.274675,149.87937,10,256.88544,3.83034664
-30.274695,149.879371,10,256.88544,3.76148648
-30.274716,149.879371,10,256.85496,3.7270564
-30.274736,149.879371,10,256.91592,3.72588264
-30.274756,149.879372,10,256.91592,3.67016851
-30.274777,149.879372,10,256.85496,3.57384253
-30.274797,149.879372,10,256.91592,3.51358989
-30.274818,149.879372,10,256.85496,3.43956521
-30.274838,149.879373,10,256.82448,3.36381903
-30.274859,149.879373,10,256.794,3.27774382
-30.274879,149.879374,10,256.76352,3.12320572
-30.274899,149.879374,10,256.82448,3.21749118
-30.274919,149.879374,10,256.85496,3.09597674
-30.27494,149.879374,10,256.82448,2.96270857
-30.27496,149.879375,10,256.794,2.91967097
-30.274981,149.879375,10,256.794,2.85999216
-30.275001,149.879375,10,256.794,2.87491186
-30.275022,149.879375,10,256.76352,2.87835487
-30.275042,149.879376,10,256.76352,2.90417743
-30.275063,149.879376,10,256.794,2.98244718
-30.275083,149.879376,9.9,256.76352,3.04850905
-30.275103,149.879377,9.9,256.73304,3.1147431
-30.275123,149.879377,9.9,256.76352,3.18272015
-30.275144,149.879377,9.9,256.73304,3.2141725
-30.275164,149.879378,9.9,256.73304,3.30473023
-30.275184,149.879378,9.9,256.73304,3.34481925
-30.275205,149.879378,9.9,256.73304,3.36050626
-30.275225,149.879378,9.9,256.73304,3.36399227
-30.275245,149.879379,9.9,256.73304,3.31240727
-30.275265,149.879379,9.9,256.73304,3.32390324
-30.275285,149.879379,9.9,256.76352,3.33742653
-30.275306,149.879379,9.9,256.70256,3.16207229
-30.275327,149.87938,9.9,256.70256,3.23675318
-30.275347,149.87938,9.9,256.70256,3.17453391
-30.275367,149.879381,9.9,256.73304,3.19492115
-30.275388,149.879381,9.9,256.70256,3.15557633
-30.275408,149.879381,9.9,256.67208,3.16591683
-30.275429,149.879381,9.9,256.67208,3.1934915
-30.275449,149.879381,9.9,256.70256,3.2628982
-30.275469,149.879382,9.9,256.67208,3.25208767
-30.275489,149.879382,9.8,256.67208,3.32759237
-30.27551,149.879383,9.8,256.70256,3.35202147
-30.27553,149.879383,9.8,256.67208,3.33851292
-30.27555,149.879383,9.8,256.67208,3.41134928
-30.275571,149.879383,9.8,256.6416,3.40752611
-30.275591,149.879384,9.8,256.67208,3.46544229
-30.275611,149.879384,9.8,256.6416,3.42823006
-30.275632,149.879384,9.8,256.6416,3.46369735
-30.275652,149.879384,9.8,256.61112,3.39717413
-30.275677,149.879385,9.8,256.61112,2.78103973
-30.275692,149.879385,9.8,256.61112,4.59481836
-30.275713,149.879386,9.8,256.6416,3.22130302
-30.275737,149.879386,9.8,256.58064,2.77701577
-30.275758,149.879386,9.8,256.58064,3.22126634
-30.275778,149.879386,9.8,256.58064,3.31188795
-30.275799,149.879387,9.8,256.61112,3.33407069
-30.275818,149.879387,9.8,256.51968,3.35676932
-30.27584,149.879388,9.8,256.51968,3.12783516
-30.27586,149.879388,9.8,256.4892,3.28994588
-30.27588,149.879388,9.8,256.4892,3.18323325
-30.275901,149.879388,9.8,256.42824,3.10009153
-30.27592,149.879388,9.8,256.51968,3.18000327
-30.275941,149.879389,9.8,256.4892,3.01070028
-30.275962,149.879389,9.8,256.45872,2.92265096
-30.275982,149.879389,9.8,256.42824,2.93847171
-30.276002,149.879389,9.6,256.42824,2.8703977
-30.276023,149.87939,9.6,256.39776,2.83754375
-30.276043,149.87939,9.6,256.36728,2.83062713
-30.276063,149.879391,9.6,256.3368,2.86978856
-30.276084,149.879391,9.6,256.30632,2.75003346
-30.276105,149.879391,9.6,256.27584,2.85310614
-30.276125,149.879391,9.6,256.24536,2.89951824
-30.276145,149.879392,9.6,256.1844,2.90301585
-30.276166,149.879392,9.6,256.12344,2.79885627
-30.276187,149.879392,9.6,256.09296,2.85310614
-30.276207,149.879392,9.6,256.06248,2.93473836
-30.276226,149.879393,9.6,256.032,2.99260522
-30.276244,149.879393,9.6,256.032,3.04326999
-30.276262,149.879393,9.6,256.00152,2.98363575
-30.276279,149.879394,9.6,256.00152,3.20016892
-30.276296,149.879394,9.6,255.97104,3.06749803
-30.276313,149.879394,9.6,256.00152,2.9863913
-30.27633,149.879395,9.6,256.032,2.94719114
-30.276347,149.879394,9.6,256.032,2.85232447
-30.276364,149.879395,9.6,256.09296,2.80003068
-30.276378,149.879395,9.6,256.09296,3.15236156
-30.276392,149.879395,9.6,256.12344,3.15997356
-30.276406,149.879396,9.6,256.15392,2.8831232
-30.276421,149.879396,9.6,256.21488,2.83361884
-30.276436,149.879396,9.6,256.24536,2.7003731
-30.27645,149.879396,9.6,256.30632,2.67826624
-30.276465,149.879396,9.6,256.36728,2.51605811
-30.27648,149.879397,9.6,256.45872,2.23492024
-30.276495,149.879397,9.6,256.51968,2.11488785
-30.27651,149.879397,9.6,256.58064,1.94233912
-30.276526,149.879397,9.6,256.6416,1.75579995
-30.27654,149.879397,9.6,256.67208,1.66802123
-30.276554,149.879397,9.6,256.73304,1.45589382
-30.276569,149.879397,9.6,256.73304,1.23582201
-30.276584,149.879397,9.6,256.73304,1.15180652
-30.276599,149.879397,9.6,256.67208,1.0352924
-30.276613,149.879397,9.6,256.6416,1.08483231
-30.276627,149.879398,9.6,256.61112,1.11830233
-30.276641,149.879398,9.6,256.55016,1.16808688
-30.276656,149.879398,10.5,256.51968,1.2588654
-30.27667,149.879399,10.5,256.4892,1.39624159
-30.276684,149.879399,10.5,256.45872,1.49505877
-30.276702,149.879399,10.5,256.3368,1.41937863
-30.276719,149.8794,10.5,256.24536,1.64098722
-30.276736,149.8794,10.5,256.21488,1.85548521
-30.276753,149.879401,10.5,256.21488,2.03915529
-30.27677,149.879401,10.5,256.15392,2.13307749
-30.276793,149.879401,10.5,256.12344,1.76063539
-30.276808,149.879402,10.5,256.09296,2.74700945
-30.276828,149.879402,10.5,256.12344,2.36524919
-30.276847,149.879402,10.5,256.06248,2.49584577
-30.27687,149.879403,10.5,256.06248,2.1738081
-30.276886,149.879403,10.5,256.06248,3.40200844
-30.276905,149.879403,10.5,256.032,2.80601265
-30.276928,149.879403,10.5,256.032,2.40914056
-30.276947,149.879404,10.5,256.032,2.9746999
-30.276967,149.879404,10.5,256.032,3.04362587
-30.276986,149.879404,10.5,256.00152,3.0889719
-30.277002,149.879404,10.5,256.00152,3.91367415
-30.277025,149.879405,10.5,256.00152,2.62033635
-30.27704,149.879405,10.5,256.00152,3.97279997
-30.277063,149.879405,10.5,255.97104,2.64749009
-30.277083,149.879405,10.5,255.97104,3.19417471
-30.277102,149.879405,10.5,256.00152,3.16197369
-30.277121,149.879406,10.5,255.97104,3.24917999
-30.277141,149.879406,10.5,255.97104,3.11380277
-30.27716,149.879406,10.5,255.94056,3.3222496
-30.27718,149.879407,10.5,255.91008,3.18898628
-30.277199,149.879407,10.5,255.91008,3.32260779
-30.277218,149.879407,9.5,255.94056,3.38200636
-30.277237,149.879407,9.5,255.91008,3.36742189
-30.277256,149.879408,9.5,255.91008,3.43398012
-30.277276,149.879408,9.5,255.91008,3.34464483
-30.277295,149.879408,9.5,255.91008,3.45362496
-30.277314,149.879408,9.5,255.91008,3.55289045
-30.277334,149.879409,9.5,255.94056,3.43655697
-30.277352,149.879409,9.5,255.94056,3.60626348
-30.277372,149.879409,9.5,255.91008,3.42749432
-30.277391,149.87941,9.5,255.91008,3.45362496
-30.277411,149.87941,9.5,255.94056,3.39124372
-30.27743,149.87941,9.5,255.91008,3.45254217
-30.277449,149.87941,9.5,255.91008,3.39126529
-30.277469,149.879411,9.5,255.91008,3.33143022
-30.277488,149.879411,9.5,255.91008,3.40242462
-30.277507,149.879411,9.5,255.91008,3.27656958
-30.277526,149.879412,9.5,255.91008,3.44015992
-30.277546,149.879412,9.5,255.91008,3.36558778
-30.277565,149.879412,9.5,255.8796,3.38209475
-30.277584,149.879412,9.5,255.8796,3.40410405
-30.277604,149.879413,9.6,255.8796,3.41316718
-30.277623,149.879413,9.6,255.8796,3.41499926
-30.277643,149.879413,9.6,255.8796,3.33200172
-30.277662,149.879413,9.6,255.8796,3.49829192
-30.277681,149.879414,9.6,255.91008,3.46356044
-30.2777,149.879414,9.6,255.91008,3.42415966
-30.277719,149.879414,9.6,255.8796,3.41499926
-30.277739,149.879415,9.6,255.91008,3.34947541
-30.277758,149.879415,9.6,255.84912,3.39495673
-30.277777,149.879415,9.6,255.91008,3.2824859
-30.277796,149.879415,9.6,255.8796,3.37067183
-30.277816,149.879416,9.6,255.8796,3.26660068
-30.277835,149.879416,9.6,255.8796,3.1955806
-30.277855,149.879416,9.6,255.84912,3.24477022
-30.277874,149.879417,9.6,255.91008,3.155749
-30.277894,149.879417,9.6,255.84912,3.15393847
-30.277913,149.879417,9.6,255.84912,3.20064576
-30.277932,149.879417,9.6,255.81864,3.30123149
-30.277951,149.879418,9.6,255.81864,3.17631743
-30.277971,149.879418,9.6,255.81864,3.27576109
-30.27799,149.879418,9.6,255.78816,3.30324231
-30.278009,149.879418,9.6,255.78816,3.33072352
-30.278029,149.879419,9.6,255.78816,3.39310258
-30.278047,149.879419,9.6,255.78816,3.44761924
-30.278066,149.879419,9.6,255.81864,3.42647735
-30.278086,149.87942,9.5,255.81864,3.36949336
-30.278105,149.87942,9.5,255.81864,3.42427923
-30.278124,149.87942,9.5,255.84912,3.51907129
-30.278144,149.87942,9.5,255.81864,3.38943119
-30.278164,149.879421,9.5,255.81864,3.41988591
-30.278184,149.879421,9.5,255.78816,3.37367453
-30.278204,149.879421,9.5,255.78816,3.48079535
-30.278224,149.879422,9.5,255.78816,3.49870989
-30.278243,149.879422,9.5,255.81864,3.55074636
-30.278263,149.879422,9.5,255.78816,3.59301715
-30.278282,149.879423,9.5,255.81864,3.52020734
-30.278303,149.879423,9.5,255.75768,3.40847293
-30.278326,149.879423,9.5,255.75768,2.9421938
-30.278346,149.879424,9.5,255.75768,3.56705913
-30.278366,149.879424,9.5,255.75768,3.48505777
-30.278386,149.879424,9.5,255.69672,3.49568295
-30.278406,149.879424,9.5,255.75768,3.59062202
-30.278425,149.879424,9.5,255.7272,3.52755848
-30.278445,149.879425,9.5,255.7272,3.60082277
-30.278465,149.879425,9.5,255.69672,3.62769458
-30.278485,149.879425,9.5,255.66624,3.61433075
-30.278505,149.879426,9.5,255.66624,3.63912282
-30.278525,149.879426,9.5,255.63576,3.66922749
-30.278544,149.879426,9.5,255.63576,3.76026219
-30.278564,149.879426,9.5,255.60528,3.79609127
-30.278584,149.879427,9.5,255.63576,3.82654599
-30.278604,149.879427,9.5,255.60528,3.84625198
-30.278624,149.879427,9.5,255.60528,3.8534178
-30.278644,149.879427,9.5,255.54432,3.81620909
-30.278664,149.879428,9.5,255.54432,3.82329254
-30.278683,149.879428,9.5,255.54432,3.82329254
-30.278703,149.879428,9.5,255.54432,3.86058362
-30.278723,149.879429,9.5,255.51384,3.79141702
-30.278743,149.879429,9.5,255.51384,3.77547925
-30.278763,149.879429,9.5,255.48336,3.8104229
-30.278783,149.879429,9.5,255.45288,3.80504854
-30.278802,149.87943,9.5,255.45288,3.79967418
-30.278822,149.87943,9.5,255.39192,3.79250836
-30.278842,149.879431,9.5,255.4224,3.77459382
-30.278862,149.879431,9.5,255.36144,3.71172819
-30.278882,149.879431,9.6,255.36144,3.68463106
-30.278901,149.879431,9.6,255.33096,3.69168612
-30.278921,149.879432,9.6,255.30048,3.61210592
-30.278941,149.879432,9.6,255.30048,3.62368608
-30.278961,149.879432,9.6,255.27,3.55550093
-30.278981,149.879433,9.6,255.23952,3.53427406
-30.279001,149.879433,9.6,255.17856,3.50066484
-30.279021,149.879433,9.6,255.17856,3.46705563
-30.279041,149.879433,9.6,255.17856,3.45905442
-30.27906,149.879434,9.6,255.14808,3.41431755
-30.27908,149.879434,9.6,255.14808,3.34323222
-30.2791,149.879434,9.6,255.1176,3.31139191
-30.27912,149.879434,9.6,255.08712,3.32126487
-30.27914,149.879435,9.6,255.05664,3.26186254
-30.27916,149.879435,9.6,255.02616,3.28547538
-30.27918,149.879435,9.6,254.99568,3.28726485
-30.279199,149.879436,9.6,254.99568,3.29979118
-30.279219,149.879436,9.6,254.99568,3.32126487
-30.279239,149.879436,9.6,254.9652,3.30077847
-30.279259,149.879436,9.6,254.9652,3.38568596
-30.279279,149.879437,9.6,254.90424,3.309623
-30.279298,149.879437,9.6,254.87376,3.33200172
-30.279318,149.879437,9.6,254.87376,3.30694908
-30.279338,149.879437,9.6,254.8128,3.23356005
-30.279358,149.879438,9.6,254.8128,3.19110631
-30.279378,149.879438,9.5,254.78232,3.146823
-30.279398,149.879439,9.5,254.78232,3.10255143
-30.279418,149.879439,9.5,254.75184,3.06536331
-30.279438,149.879439,9.5,254.69088,3.05119641
-30.279457,149.879439,9.5,254.6604,3.04057124
-30.279477,149.87944,9.5,254.62992,3.07413526
-30.279497,149.87944,9.5,254.59944,3.03702951
-30.279517,149.87944,9.5,254.56896,3.03525865
-30.279537,149.879441,9.5,254.508,3.03525865
-30.279557,149.879441,9.5,254.508,3.11392662
-30.279577,149.879441,9.5,254.47752,3.056509
-30.279597,149.879442,9.5,254.41656,3.07244676
-30.279617,149.879442,9.5,254.38608,3.11713016
-30.279641,149.879442,9.5,254.3556,2.5391665
-30.279657,149.879442,9.5,254.32512,3.98303478
-30.279677,149.879442,9.5,254.2032,3.07091467
-30.279701,149.879443,9.5,254.2032,2.68940745
-30.279716,149.879443,9.5,254.17272,4.14389682
-30.279736,149.879443,9.5,254.08128,3.36768083
-30.279759,149.879443,9.5,254.11176,2.89950431
-30.279779,149.879444,9.5,254.11176,3.40376282
-30.279798,149.879444,9.5,254.11176,3.53978383
-30.279813,149.879444,9.5,254.11176,4.4352061
-30.279836,149.879445,9.5,254.14224,2.86927095
-30.279855,149.879445,9.5,254.14224,3.39860172
-30.279875,149.879445,9.6,254.14224,3.24789641
-30.279894,149.879446,9.6,254.14224,3.24278363
-30.279914,149.879446,9.6,254.17272,3.16217206
-30.279934,149.879447,9.6,254.14224,3.00537118
-30.279953,149.879447,9.6,254.11176,3.00810682
-30.279973,149.879447,9.6,254.08128,3.08902125
-30.279993,149.879447,9.6,254.08128,2.86348108
-30.280012,149.879447,9.6,254.08128,3.01926973
-30.280032,149.879448,9.6,254.0508,2.97288574
-30.280051,149.879448,9.6,254.0508,3.00644516
-30.280071,149.879448,9.6,254.02032,2.97107522
-30.28009,149.879448,9.6,254.02032,3.01377349
-30.28011,149.879449,9.6,254.02032,2.89569901
-30.28013,149.879449,9.6,253.98984,2.98446019
-30.280149,149.879449,9.6,253.95936,2.94210678
-30.280169,149.87945,9.6,253.98984,2.95296995
-30.280188,149.87945,9.6,253.98984,2.97831733
-30.280207,149.87945,9.6,253.98984,3.0412547
-30.280227,149.879451,9.6,253.98984,3.03082262
-30.280246,149.879451,9.6,253.98984,3.12425019
-30.280266,149.879451,9.6,253.95936,2.9806065
-30.280285,149.879451,9.6,253.98984,3.03444367
-30.280305,149.879452,9.6,253.95936,3.00004365
-30.280325,149.879452,9.6,253.92888,2.90789624
-30.280344,149.879452,9.6,253.98984,2.8763674
-30.280363,149.879452,9.6,253.95936,2.76639838
-30.280383,149.879453,9.6,253.92888,2.42559216
-30.280403,149.879453,9.6,253.98984,4.57339183
-30.28035,149.879576,9.6,254.0508,0.4274856
-30.280334,149.879577,9.6,254.08128,0.52230968
-30.28032,149.879577,9.6,254.08128,0.66848061
-30.280305,149.879577,9.6,254.08128,0.79111554
-30.28029,149.879578,9.6,254.14224,0.9429111
-30.280276,149.879577,9.6,254.11176,1.07726371
-30.28026,149.879577,9.6,254.14224,1.08385921
-30.280242,149.879576,9.6,254.14224,1.06167943
-30.280224,149.879576,9.6,254.17272,1.19318448
-30.280207,149.879575,9.6,254.17272,1.33580701
-30.280187,149.879575,9.6,254.14224,1.28547435
-30.280168,149.879575,9.6,254.2032,1.41619873
-30.280148,149.879574,9.6,254.2032,1.528085
-30.280129,149.879574,9.6,254.2032,1.67818633
-30.280109,149.879573,9.6,254.2032,1.79061145
-30.28009,149.879573,9.6,254.2032,1.96911199
-30.28007,149.879573,9.6,254.2032,2.00417042
-30.280051,149.879572,9.6,254.2032,2.19849738
-30.280032,149.879572,9.6,254.23368,2.31758265
-30.280013,149.879572,9.6,254.23368,2.44933798
-30.279993,149.879571,9.6,254.26416,2.50628701
-30.279974,149.879571,9.6,254.26416,2.5649136
-30.279954,149.879571,9.6,254.26416,2.58000133
-30.279935,149.87957,9.6,254.29464,2.64552517
-30.279916,149.87957,9.6,254.32512,2.67300639
-30.279896,149.87957,9.6,254.32512,2.66871717
-30.279877,149.87957,9.6,254.32512,2.71697634
-30.279857,149.879569,9.6,254.32512,2.7114801
-30.279838,149.879569,9.6,254.3556,2.68949512
-30.279819,149.879569,9.6,254.38608,2.69408636
-30.2798,149.879569,9.6,254.41656,2.63636477
-30.279781,149.879569,9.6,254.41656,2.62903644
-30.279761,149.879568,9.6,254.44704,2.64552517
-30.279742,149.879568,9.6,254.47752,2.67300639
-30.279722,149.879568,9.6,254.41656,2.60913625
-30.279702,149.879567,9.6,254.3556,2.65159
-30.279682,149.879567,9.6,254.32512,2.74326457
-30.279664,149.879567,9.6,254.29464,3.0817924
-30.279647,149.879567,9.6,254.32512,3.34259541
-30.27963,149.879566,9.6,254.38608,3.52693189
-30.279613,149.879566,9.6,254.41656,3.54581975
-30.279596,149.879566,9.6,254.38608,3.6239067
-30.279579,149.879566,9.6,254.41656,3.49098241
-30.279561,149.879565,9.6,254.32512,3.44564498
-30.279546,149.879565,9.6,254.29464,3.99660174
-30.279531,149.879565,9.6,254.3556,4.29644053
-30.279517,149.879565,9.6,254.41656,4.24346034
-30.279502,149.879565,9.6,254.44704,4.00366983
-30.279488,149.879564,9.6,254.47752,3.97000534
-30.279473,149.879564,9.6,254.53848,3.92431781
-30.279459,149.879564,9.6,254.56896,3.99133653
-30.279443,149.879564,9.6,254.62992,3.67948515
-30.279428,149.879564,9.6,254.62992,3.59321079
-30.279414,149.879563,9.6,254.6604,3.55378645
-30.279398,149.879563,9.6,254.72136,3.44250866
-30.279384,149.879563,9.6,254.69088,3.33123087
